PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
1052.5662,287.853,916.9008,333.6771,1016.05334,249.96915,940.43677,293.1533,1018.63367,239.2093,952.28815,289.22882,956.13104,343.57437,906.60156,376.528,970.7902,343.2819,916.13696,380.2789,1053.2233,345.00656,957.7208,392.51074,1099.9854,346.34723,976.23334,397.95718,1115.9774,332.79672,986.8185,382.81522,1063.7202,418.25052,960.4689,460.3459,1031.8038,230.85608,881.1878,282.7254,1042.0414,228.30583,880.80084,274.5309,947.23724,242.6401,790.5321,278.67294,956.0904,254.80646,795.83057,292.20807,998.8143,329.27008,813.70575,366.33328,1014.65283,366.5087,820.4798,403.89822,1034.4956,371.20493,838.23865,411.89923,960.92194,360.32968,765.7258,401.2871
1052.882,288.58505,912.1725,334.13742,1016.348,246.2726,939.22253,293.5451,1019.19855,235.7144,950.9922,288.68713,962.701,344.0554,912.1328,379.81216,976.1078,344.89847,922.6769,383.07492,1057.9521,344.8871,962.054,390.1926,1107.1921,344.17935,980.80334,394.91357,1122.6366,327.93692,989.02496,377.97504,1076.6514,418.28827,972.59515,458.12323,1027.9681,234.04239,878.6507,282.805,1037.4888,229.90773,878.14954,275.1854,943.8852,248.61732,788.7851,282.11078,951.7234,260.93512,792.77356,296.44315,988.699,342.39575,806.25903,373.1023,1006.4489,377.1241,809.87134,409.8623,1026.7662,377.8023,825.6208,416.81656,935.38403,387.11234,737.0583,419.7218
1053.2107,290.5492,912.5186,335.9878,1017.3261,248.4337,938.2182,294.84357,1021.198,237.58136,949.08136,288.96246,970.05524,344.88672,917.6025,382.6583,984.2757,346.461,927.91583,384.508,1065.4326,344.96594,967.26886,389.39697,1114.4109,340.79156,984.9062,392.10303,1127.8856,324.14734,991.9084,376.27753,1090.9269,417.5267,982.9425,457.2989,1030.8273,236.8662,877.771,285.59735,1040.8456,233.36469,876.5518,277.769,943.92114,260.79187,789.2993,290.0687,951.249,274.05093,795.248,304.87274,989.2824,352.65964,806.89905,378.30322,1004.9305,388.0939,814.6265,420.9415,1024.6471,385.27243,833.1828,423.47202,935.60236,419.44434,741.5966,449.8585
1055.1964,296.33685,910.7277,339.90018,1018.103,252.08032,939.6842,299.90045,1020.34204,241.13702,948.2021,291.52203,976.2246,348.51227,921.82544,386.05264,989.84784,349.18723,933.05597,387.87338,1073.0997,343.74017,973.2887,389.45746,1120.8888,338.70474,990.6465,391.759,1133.27,319.97394,997.83044,374.32898,1100.683,417.0841,996.70685,457.44055,1033.422,243.15477,877.8448,291.0979,1043.7969,238.57841,876.64374,284.22046,946.89386,272.45786,787.82635,304.70984,954.88367,285.19534,796.3466,321.0781,996.42664,358.80682,819.71423,392.7262,1013.9466,395.45926,830.13513,430.35303,1033.5173,391.18402,849.23206,431.30502,950.438,424.5896,758.90234,455.96893
1059.5073,297.8214,914.3795,345.40735,1021.0622,255.98074,937.5736,300.83176,1023.2523,244.508,946.0501,291.52805,983.3623,351.5729,926.8064,389.31897,995.60175,349.4349,938.4693,390.6164,1079.3427,343.098,979.07104,390.108,1127.2156,337.67923,997.6499,390.4317,1137.7501,318.32578,1002.63684,371.26642,1114.9976,415.0821,1007.041,456.06992,1035.3472,247.78804,878.2232,294.68472,1045.6459,243.33649,876.3202,287.40756,950.258,279.24988,790.9427,311.462,959.4436,291.37695,800.25134,328.25333,1002.0389,358.9776,830.6845,397.8857,1023.4922,394.26355,843.44666,431.98508,1044.8275,390.40195,859.9411,430.96942,962.94904,424.72977,774.9639,456.28415
1060.3746,301.32556,914.92926,345.8093,1022.2173,257.82632,937.69666,301.50287,1022.66077,247.17603,945.9062,291.88107,987.1974,354.53574,930.2357,392.62448,1000.37885,352.6273,941.71075,394.7005,1083.6182,342.41403,985.029,390.23013,1132.709,335.72876,1003.2054,390.13657,1140.9482,315.565,1008.3189,370.6409,1127.4558,414.09195,1019.19434,455.16718,1039.7213,247.95103,879.91144,296.57224,1050.2181,244.59012,877.4802,289.28934,955.5592,279.77264,793.1219,316.11807,965.3097,291.41553,802.99603,328.63837,1012.93567,361.6504,839.1891,400.52866,1036.4019,392.81555,855.6011,430.4168,1055.3534,388.18387,871.3505,429.68906,978.17194,424.19968,790.8933,457.29178
1060.6199,298.42023,917.0953,346.31726,1020.1067,259.60248,938.9021,302.36053,1018.834,248.1068,946.5246,292.43027,991.87244,356.35355,931.23035,393.49506,1005.46277,353.10315,943.1718,395.54117,1086.9596,340.92245,988.71674,389.92267,1135.8632,333.7261,1010.1325,388.75314,1142.797,313.6432,1013.5793,369.62476,1141.6489,411.09457,1031.4543,457.20633,1042.4631,247.18385,880.0806,297.03815,1053.8818,242.74945,878.95636,289.9238,960.9429,284.44293,795.79596,320.08307,969.8307,295.70612,804.9693,331.6394,1021.2527,356.78433,845.9277,397.83032,1048.3433,388.90903,866.72473,427.3504,1068.5803,383.4398,884.3707,424.307,992.77936,422.67563,804.7613,457.7172
1061.0082,295.6512,918.3902,343.45917,1020.52203,257.7744,937.4973,299.59076,1020.4238,246.44818,945.3828,290.4683,993.8766,353.565,933.04224,392.43756,1007.5399,349.69565,945.4882,395.18478,1091.4031,339.6707,993.3049,388.818,1137.485,333.11322,1016.25854,387.6861,1142.722,312.42865,1015.4616,367.9591,1154.586,408.35355,1038.9332,452.7232,1043.9669,244.66956,881.25323,295.11758,1054.9209,241.18849,878.5618,287.94046,966.3534,288.42197,798.93146,323.6925,976.07465,301.34073,808.5312,337.15222,1033.1642,357.31552,857.2095,397.4887,1059.1678,383.91165,879.04645,424.91058,1079.658,377.72906,894.27216,420.0008,1004.4788,420.94913,817.4617,457.15158
1062.401,291.21875,920.38,341.6385,1020.66675,254.7759,935.76855,294.30948,1020.8204,243.11554,945.498,288.0838,993.7128,351.2394,932.8291,390.36072,1007.21173,347.78854,945.6752,393.11853,1091.4493,335.04022,994.73016,385.29883,1137.9308,328.4837,1018.10504,384.7189,1139.2882,307.95572,1017.6199,363.27505,1164.968,399.86646,1048.1823,450.06277,1045.5985,239.13895,881.8367,292.60184,1057.8751,235.90492,878.54144,285.49728,970.40533,292.3494,798.47314,327.74637,981.3013,302.1847,808.643,337.9553,1043.7115,353.1272,864.12067,396.10382,1069.0634,378.55432,889.9416,420.07086,1089.4742,370.16727,905.0541,415.60538,1018.40436,420.6346,830.1516,456.90463
1067.1553,287.6252,921.636,337.6961,1019.3341,250.36038,935.33167,289.6701,1020.53406,238.01038,944.1136,283.1157,988.84894,348.6404,930.4825,386.55704,1003.7546,343.8938,942.96533,387.37366,1085.3098,324.9607,994.855,378.6433,1128.9072,318.01492,1017.9458,374.36014,1129.3523,298.61108,1018.9642,353.55905,1170.6805,388.6379,1048.9937,439.5332,1046.6588,236.18718,882.0232,287.13486,1057.7,232.51671,878.0054,281.53387,977.4184,295.44244,800.85504,334.10352,988.55646,305.40024,811.4975,344.34714,1052.303,349.25708,870.65454,392.6012,1079.3738,371.96902,898.2054,414.85135,1100.4404,362.04892,914.29553,409.65942,1031.9037,420.39008,842.82355,456.45062
